PRISM_DATASET_FILENAME,PRISM_DATASET_CREATE_DATE,PRISM_DATASET_TYPE,PRISM_DATASET_VERSION,PRISM_CODE_VERSION,PRISM_DATASET_REMARKS,file_path,folder_path
"cai_tmax_us_us_30s_199705.bil, cai_tmin_us_us_30s_199705.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199705_bil/PRISM_tmean_stable_4kmM3_199705_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199705_bil
"cai_tmax_us_us_30s_199706.bil, cai_tmin_us_us_30s_199706.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199706_bil/PRISM_tmean_stable_4kmM3_199706_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199706_bil
"cai_tmax_us_us_30s_199707.bil, cai_tmin_us_us_30s_199707.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199707_bil/PRISM_tmean_stable_4kmM3_199707_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199707_bil
"cai_tmax_us_us_30s_199708.bil, cai_tmin_us_us_30s_199708.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199708_bil/PRISM_tmean_stable_4kmM3_199708_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199708_bil
"cai_tmax_us_us_30s_199709.bil, cai_tmin_us_us_30s_199709.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199709_bil/PRISM_tmean_stable_4kmM3_199709_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199709_bil
"cai_tmax_us_us_30s_199710.bil, cai_tmin_us_us_30s_199710.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199710_bil/PRISM_tmean_stable_4kmM3_199710_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199710_bil
"cai_tmax_us_us_30s_199711.bil, cai_tmin_us_us_30s_199711.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199711_bil/PRISM_tmean_stable_4kmM3_199711_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199711_bil
"cai_tmax_us_us_30s_199712.bil, cai_tmin_us_us_30s_199712.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199712_bil/PRISM_tmean_stable_4kmM3_199712_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199712_bil
"cai_tmax_us_us_30s_199801.bil, cai_tmin_us_us_30s_199801.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199801_bil/PRISM_tmean_stable_4kmM3_199801_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199801_bil
"cai_tmax_us_us_30s_199802.bil, cai_tmin_us_us_30s_199802.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199802_bil/PRISM_tmean_stable_4kmM3_199802_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199802_bil
"cai_tmax_us_us_30s_199803.bil, cai_tmin_us_us_30s_199803.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199803_bil/PRISM_tmean_stable_4kmM3_199803_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199803_bil
"cai_tmax_us_us_30s_199804.bil, cai_tmin_us_us_30s_199804.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199804_bil/PRISM_tmean_stable_4kmM3_199804_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199804_bil
"cai_tmax_us_us_30s_199805.bil, cai_tmin_us_us_30s_199805.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199805_bil/PRISM_tmean_stable_4kmM3_199805_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199805_bil
"cai_tmax_us_us_30s_199806.bil, cai_tmin_us_us_30s_199806.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199806_bil/PRISM_tmean_stable_4kmM3_199806_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199806_bil
"cai_tmax_us_us_30s_199807.bil, cai_tmin_us_us_30s_199807.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199807_bil/PRISM_tmean_stable_4kmM3_199807_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199807_bil
"cai_tmax_us_us_30s_199808.bil, cai_tmin_us_us_30s_199808.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199808_bil/PRISM_tmean_stable_4kmM3_199808_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199808_bil
"cai_tmax_us_us_30s_199809.bil, cai_tmin_us_us_30s_199809.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199809_bil/PRISM_tmean_stable_4kmM3_199809_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199809_bil
"cai_tmax_us_us_30s_199810.bil, cai_tmin_us_us_30s_199810.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199810_bil/PRISM_tmean_stable_4kmM3_199810_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199810_bil
"cai_tmax_us_us_30s_199811.bil, cai_tmin_us_us_30s_199811.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199811_bil/PRISM_tmean_stable_4kmM3_199811_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199811_bil
"cai_tmax_us_us_30s_199812.bil, cai_tmin_us_us_30s_199812.bil",20191010,an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199812_bil/PRISM_tmean_stable_4kmM3_199812_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199812_bil
"cai_tmax_us_us_30s_199901.bil, cai_tmin_us_us_30s_199901.bil","20190913, 20191003",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199901_bil/PRISM_tmean_stable_4kmM3_199901_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199901_bil
"cai_tmax_us_us_30s_199902.bil, cai_tmin_us_us_30s_199902.bil","20190913, 20191003",an81/r1812,M3,16.1-20180525-1024,"This grid was developed in three steps:  (1) tmin and tmax were initially modeled with PRISM at 30-arc-second (~800-m) resolution to produce the source grids listed under PRISM_FILENAME, on the date(s) listed under PRISM_CREATE_DATE; (2) these 800-m tmin and tmax grids were upscaled to 2.5-arc-minute (~4-km) resolution with a Gaussian filter; and (3) the resulting 4-km tmin and tmax grids were averaged to obtain a 4-km mean temperature grid.",/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199902_bil/PRISM_tmean_stable_4kmM3_199902_bil.info.txt,/Users/charlottewickham/Documents/posit/scipy-talk/data-raw/prism/PRISM_tmean_stable_4kmM3_199902_bil
